FECHA_COMPRA,NOMBRE_TIENDA,CODIGO_VENTA,PRODUCTO_VENTA,CANTIDAD_UNITARIA_PRODUCTO,PRECIO_VENTA,COSTO_PRODUCTO,PAIS_PRODUCTO,IMPORTE_TOTAL,CANTIDAD_TOTAL_PRODUCTO,FORMA_PAGO,MARCA_PRODUCTO,UNIDAD_VENTA_PRODUCTO,TIENE_PROMO_PRODUCTO,NOMBRE_PROMO_PRODUCTO,TIPO_PROMO_PRODUCTO,NOMBRE_PROVEEDOR,PERIODO_PAGO_PROVEEDOR,ALCANCE_PROVEEDOR,SUBFAMILIA_PRODUCTO,FAMILIA_PRODUCTO,SECCION_PRODUCTO
2000-09-01,Florencia,FR0720905,"Double Gloucester",1,4.9750,3.48,"Reino Unido",47.8750,3,"Tarjeta de Crédito","Mr. Cooper","Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Florencia,FR1048585,"Mature Cheddar",1,6.2250,4.15,"Reino Unido",6.2250,1,"Tarjeta de Crédito",Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Florencia,FR0786467,Camembert,1,5.5625,3.78,Francia,14.4875,3,"Tarjeta de Crédito","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Florencia,FR0917548,Camembert,1,5.5625,3.78,Francia,95.5125,2,"Tarjeta de Crédito","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Florencia,FR0524306,"Doux de Montagne",1,7.4750,5.13,Francia,46.2950,3,"Tarjeta de Crédito",Fleurmontagne,"Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Florencia,FR0786450,"Tomme de Savoie",1,7.0000,4.84,Francia,25.6750,4,"Tarjeta Débito","Ferme du Savoie","Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Florencia,FR2031644,Maasdam,1,3.7250,2.61,Holanda,3.7250,1,"Tarjeta Débito",Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Florencia,FR0327712,Maasdam,1,3.7250,2.61,Holanda,22.3250,2,"Tarjeta de Crédito",Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Florencia,FR0524325,Maasdam,1,3.7250,2.61,Holanda,3.7250,1,"Tarjeta de Crédito",Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Florencia,FR0786452,Asiago,1,4.9750,3.49,Italia,11.2000,2,Efectivo,Picoletto,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Florencia,FR0786450,"Parmigiano Reggiano",2,6.2250,4.15,Italia,25.6750,4,"Tarjeta Débito",Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,Florencia,FR0917507,"Ricotta Salata",1,3.5000,2.46,Italia,23.3300,3,Efectivo,Ricottina,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Oveja Tierno",Oveja,Quesos
2000-09-01,Florencia,FR0786467,Manchego,1,4.9750,3.51,España,14.4875,3,"Tarjeta de Crédito","La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,Florencia,FR1179673,"Swiss Emmental",1,3.7250,2.63,Suiza,3.7250,1,"Tarjeta de Crédito",Emmeswiss,"Porción (250 g)",0,NULL,NULL,"Produits Naturels de Suisse",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Florencia,FR0786450,"Roaring Forties Blue",1,6.2250,4.17,Australia,25.6750,4,"Tarjeta Débito",Oricheese,"Porción (250 g)",0,NULL,NULL,"Australian Cow Company",90,Global,"Vaca Pasta veteada",Vaca,Quesos
2000-09-01,Florencia,FR0786452,"Roaring Forties Blue",1,6.2250,4.17,Australia,11.2000,2,Efectivo,Oricheese,"Porción (250 g)",0,NULL,NULL,"Australian Cow Company",90,Global,"Vaca Pasta veteada",Vaca,Quesos
2000-09-01,Florencia,FR1638458,"Brutti e Buoni",1,7.9500,5.55,Italia,16.9900,2,Efectivo,"Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,Florencia,FR0786467,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",14.4875,3,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Florencia,FR1179689,"Tinto Gran Reserva 82",1,27.6300,14.58,España,27.6300,1,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Florencia,FR0524306,"Tinto Gran Reserva 89",2,19.4100,10.64,España,46.2950,3,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Florencia,FR0917507,"Tinto Reserva 94",1,9.0400,4.63,España,23.3300,3,Efectivo,"Ribera de Afluente",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Florencia,FR1638458,"Tinto Reserva 94",1,9.0400,4.63,España,16.9900,2,Efectivo,"Ribera de Afluente",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Florencia,FR1835057,"Merlot 97",1,11.2500,6.93,"Estados Unidos",11.2500,1,"Tarjeta Débito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,Florencia,FR0327712,"Cabernet Sauvignon 96",1,18.6000,10.66,"Estados Unidos",22.3250,2,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Florencia,FR1245198,"Pinot Noir 97",1,26.5000,13.79,"Estados Unidos",89.4500,3,Efectivo,"West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,Florencia,FR2031645,"Sangiovese 96",1,28.3500,16.77,"Estados Unidos",28.3500,1,"Tarjeta de Crédito","West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Florencia,FR1245198,"Syrah 97",1,32.4500,16.89,"Estados Unidos",89.4500,3,Efectivo,"West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Florencia,FR2031633,"Cabernet Sauvignon 97",1,43.5000,26.74,"Estados Unidos",43.5000,1,"Tarjeta de Crédito","Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Florencia,FR0327696,"Tinto Crianza 96/97",1,12.1600,6.75,España,12.1600,1,"Tarjeta de Crédito","Viuda de Soldeoro",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Ribera del Duero-Tinto","D.O. Ribera del Duero",Vinos
2000-09-01,Florencia,FR0917548,"Bordeaux 88",1,89.9500,49.30,Francia,95.5125,2,"Tarjeta de Crédito","Saint Estèphe",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,Florencia,FR0917507,"Riesling 96",1,10.7900,5.42,Francia,23.3300,3,Efectivo,Allimat-Deiss,Botella,0,NULL,NULL,"Cellier Alsace",30,Global,"D.O. Alsace-Tinto","D.O. Alsace",Vinos
2000-09-01,Florencia,FR0655417,"Brut Rosé",1,54.0000,27.06,Francia,54.0000,1,"Tarjeta Débito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,Florencia,FR0524315,"Shiraz-Cabernet 96",1,33.0000,19.09,Australia,33.0000,1,"Tarjeta de Crédito","Francis Jr.Cellars",Botella,0,NULL,NULL,"Francis Jr. Cellars",30,Global,"D.O. Coonawarra-Rosado","D.O. Coonawarra",Vinos
2000-09-01,Florencia,FR1835064,Manzanilla,1,6.7500,3.97,España,6.7500,1,"Tarjeta de Crédito","Fina Pérez",Botella,0,NULL,NULL,"Cia. De Licores, S.A.",30,Global,Licores,Licores,Licores
2000-09-01,Florencia,FR0720905,"Scotch Whiskey 15 años",1,30.5000,17.10,"Reino Unido",47.8750,3,"Tarjeta de Crédito",Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,Florencia,FR1245198,"Scotch Whiskey 15 años",1,30.5000,17.10,"Reino Unido",89.4500,3,Efectivo,Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,Florencia,FR0720905,"Reserva Familia",1,12.4000,6.51,España,47.8750,3,"Tarjeta de Crédito","Santa Eulalia",Botella,0,NULL,NULL,"Bodegas Ferrer",30,Global,"D.O. Cava-Extra Brut","D.O. Cava",Espumosos
2000-09-01,"Fort Lauderdale",FL1310727,Chevagne,1,7.8125,5.45,Bélgica,7.8125,1,Cheque,Frocheg,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Fort Lauderdale",FL0327735,Chevagne,1,7.8125,5.45,Bélgica,7.8125,1,"Otra Tarjeta",Frocheg,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Fort Lauderdale",FL1572888,Bra,1,6.2250,4.22,Italia,86.6350,4,Cheque,Latteco,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Fort Lauderdale",FL0196619,"Knight's Vail",1,7.4750,5.18,"Estados Unidos",37.4250,2,"Tarjeta de Crédito","The Old Farm Cow","Porción (250 g)",0,NULL,NULL,"Old Farm Inc.",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Fort Lauderdale",FL0851983,"Brutti e Buoni",1,7.9500,5.55,Italia,25.9500,2,"Otra Tarjeta","Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Fort Lauderdale",FL1376263,"Cantucci Biscotti",1,6.3500,4.25,Italia,22.0500,4,"Otra Tarjeta","Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Fort Lauderdale",FL1376263,Tiramisú,1,8.2500,5.71,Italia,22.0500,4,"Otra Tarjeta","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Fort Lauderdale",FL1179667,Tiramisú,1,8.2500,5.71,Italia,80.4500,3,Efectivo,"Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Fort Lauderdale",FL1376263,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",22.0500,4,"Otra Tarjeta","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Fort Lauderdale",FL1376263,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",22.0500,4,"Otra Tarjeta","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Fort Lauderdale",FL1572888,"Tinto Gran Reserva 89",1,19.4100,10.64,España,86.6350,4,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Fort Lauderdale",FL1441792,"Syrah 96",1,31.5000,18.28,"Estados Unidos",31.5000,1,"Otra Tarjeta","West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Fort Lauderdale",FL1179667,"Chardonnay 98",1,42.2500,22.49,"Estados Unidos",80.4500,3,Efectivo,"Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Fort Lauderdale",FL0196619,"Bordeaux 97",1,29.9500,17.15,Francia,37.4250,2,"Tarjeta de Crédito","Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Fort Lauderdale",FL1179667,"Bordeaux 97",1,29.9500,17.15,Francia,80.4500,3,Efectivo,"Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Fort Lauderdale",FL2031643,"Bordeaux 97",1,29.9500,17.15,Francia,29.9500,1,"Otra Tarjeta","Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Fort Lauderdale",FL0851983,"Golden Semillon 97",1,18.0000,9.36,Australia,25.9500,2,"Otra Tarjeta","Australian Cellars",Botella,1,"Semillon 5%","Descuento 5%","Australian Cellars Company",30,Global,"D.O. Barossa Valley-Blanco","D.O. Barossa Valley",Vinos
2000-09-01,"Fort Lauderdale",FL1572888,"Scotch Whiskey 15 años",2,30.5000,17.10,"Reino Unido",86.6350,4,Cheque,Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,"Fort Lauderdale",FL0786486,"Brut Nature",1,19.9500,11.15,España,19.9500,1,"Tarjeta de Crédito","Santa Eulalia",Botella,0,NULL,NULL,"Bodegas Ferrer",30,Global,"D.O. Cava-Brut Nature","D.O. Cava",Espumosos
2000-09-01,Liverpool,LI0786444,Cotswold,2,4.9750,3.47,"Reino Unido",41.5675,5,Cheque,"Old Hill","Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Liverpool,LI0851970,"Mature Blue Stilton",1,7.1250,5.08,"Reino Unido",7.1250,1,"Tarjeta de Crédito","Blue Cow","Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Pasta veteada",Vaca,Quesos
2000-09-01,Liverpool,LI0786444,"Mature Cheddar",1,6.2250,4.15,"Reino Unido",41.5675,5,Cheque,Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,Liverpool,LI0720899,Chevrelait,2,4.0625,2.82,Bélgica,35.7550,3,Efectivo,ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,Liverpool,LI0786444,Chevrelait,1,4.0625,2.82,Bélgica,41.5675,5,Cheque,ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,Liverpool,LI1900562,Chevrelait,1,4.0625,2.82,Bélgica,10.2875,2,"Tarjeta Débito",ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,Liverpool,LI0589886,Chevrelait,1,4.0625,2.82,Bélgica,4.0625,1,"Tarjeta Débito",ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,Liverpool,LI2752517,Chevrelait,1,4.0625,2.82,Bélgica,38.4025,3,"Tarjeta Débito",ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,Liverpool,LI0196616,Passendale,1,7.4750,5.30,Bélgica,7.4750,1,Cheque,Lessande,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Liverpool,LI1703951,"Pere Joseph",1,6.8375,4.85,Bélgica,36.0975,3,Cheque,"Monsieur Joseph","Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Liverpool,LI2949126,Camembert,1,5.5625,3.78,Francia,46.7625,3,"Tarjeta Débito","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI2490393,Camembert,1,5.5625,3.78,Francia,5.5625,1,Cheque,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI4063239,Camembert,1,5.5625,3.78,Francia,47.8250,4,Cheque,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI2818108,Camembert,2,5.5625,3.78,Francia,18.5750,4,Efectivo,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI1638420,Reblochon,1,8.7250,6.22,Francia,27.1750,4,"Tarjeta de Crédito",Rochance,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI2621458,Pecorino,1,9.6500,6.64,Italia,20.9000,2,"Tarjeta de Crédito",Brilatte,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Oveja Curado",Oveja,Quesos
2000-09-01,Liverpool,LI4063239,"Monte Veronese",1,4.6875,3.13,Italia,47.8250,4,Cheque,"Il Montrato","Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Liverpool,LI0589860,"Parmigiano Reggiano",1,6.2250,4.15,Italia,9.7250,2,Efectivo,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,Liverpool,LI1769522,"Parmigiano Reggiano",1,6.2250,4.15,Italia,6.2250,1,Cheque,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,Liverpool,LI3473447,Manchego,1,4.9750,3.51,España,19.9950,2,"Tarjeta de Crédito","La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,Liverpool,LI4063239,"Swiss Gruyere",1,4.9750,3.40,Suiza,47.8250,4,Cheque,Goldener,"Porción (250 g)",0,NULL,NULL,"Produits Naturels de Suisse",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,Liverpool,LI1835028,"Cow's Irish Boile",1,4.9750,3.39,Irlanda,29.3250,4,Cheque,"The Irish Cow","Porción (250 g)",0,NULL,NULL,"The Irish Cheese Company",60,Global,"Vaca Tierno",Vaca,Quesos
2000-09-01,Liverpool,LI1900562,"Seal Bay Triple Cream",1,6.2250,4.38,Australia,10.2875,2,"Tarjeta Débito",Triplecheese,"Porción (250 g)",0,NULL,NULL,"Australian Cow Company",90,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,Liverpool,LI2686994,"Polvorones de Estepa",1,9.9000,6.68,España,102.5000,4,Efectivo,"San Rafael",Caja,0,NULL,NULL,"Cooperativa de Repostería Tradicional",60,Global,"Dulces de Navidad",Pastelería,Postres
2000-09-01,Liverpool,LI1114146,Tiramisú,1,8.2500,5.71,Italia,15.2500,3,Efectivo,"Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,Liverpool,LI3145744,"Tarte Tatin",1,5.9500,4.04,Francia,23.9500,2,Cheque,"La Mère Marie",Unidad,0,NULL,NULL,"Heritiers La Mere Marie",60,Global,Tartas,Pastelería,Postres
2000-09-01,Liverpool,LI1638420,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",27.1750,4,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI2818108,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",18.5750,4,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI1114146,"Rich Tea Biscuits",2,3.5000,2.34,"Reino Unido",15.2500,3,Efectivo,"Factory Tea",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Pastas de té",Galletas,Postres
2000-09-01,Liverpool,LI1638420,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",27.1750,4,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI1835028,"Dark Chocolate Digestives",2,3.5000,2.47,"Reino Unido",29.3250,4,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI0589860,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",9.7250,2,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI2818108,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",18.5750,4,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,Liverpool,LI0720899,"Tinto Gran Reserva 82",1,27.6300,14.58,España,35.7550,3,Efectivo,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI1835048,"Tinto Gran Reserva 82",1,27.6300,14.58,España,37.8300,2,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI1703951,"Tinto Gran Reserva 91",1,15.0200,7.86,España,36.0975,3,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI3014673,"Tinto Gran Reserva 91",1,15.0200,7.86,España,15.0200,1,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI3735555,"Tinto Gran Reserva 91",2,15.0200,7.86,España,59.9900,3,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI2162729,"Tinto Gran Reserva 91",1,15.0200,7.86,España,28.4200,2,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI3473447,"Tinto Gran Reserva 91",1,15.0200,7.86,España,19.9950,2,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI0786444,"Tinto Gran Reserva 89",1,21.3300,11.56,España,41.5675,5,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI1703951,"Tinto Reserva 96",1,14.2400,7.89,España,36.0975,3,Cheque,"Señorío de San Gervasio",Botella,0,NULL,NULL,"Bodegas San Gervasio",30,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,Liverpool,LI2359355,"Chardonnay 97",1,12.9000,6.88,España,12.9000,1,"Tarjeta de Crédito","Viña Selección",Botella,0,NULL,NULL,"Cooperativa del Penedés",30,Global,"D.O. Penedés-Blanco","D.O. Penedés",Vinos
2000-09-01,Liverpool,LI1638458,"Chardonnay 98",1,7.6200,3.97,España,7.6200,1,Cheque,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,Liverpool,LI2949126,"Merlot 97",1,11.2500,6.93,"Estados Unidos",46.7625,3,"Tarjeta Débito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,Liverpool,LI2621458,"Merlot 97",1,11.2500,6.93,"Estados Unidos",20.9000,2,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,Liverpool,LI1310743,"Chardonnay 98",1,12.5000,6.68,"Estados Unidos",12.5000,1,Cheque,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Liverpool,LI2686994,"Chardonnay 98",1,42.2500,22.49,"Estados Unidos",102.5000,4,Efectivo,"Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,Liverpool,LI1966088,"Tinto Reserva 95",1,14.3100,8.24,España,14.3100,1,"Tarjeta de Crédito","Conde Duque Montaráz",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Ribera del Duero-Tinto","D.O. Ribera del Duero",Vinos
2000-09-01,Liverpool,LI2752517,"Tinto Reserva 94",2,17.1700,9.67,España,38.4025,3,"Tarjeta Débito","Bodegas Hnos. Soldeoro",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Ribera del Duero-Tinto","D.O. Ribera del Duero",Vinos
